gene1,gene2,gene1_id,gene2_id,score
PSMB9,COP1,335,605,1.64493918246785
ADRA2A,DRD2,209,102,1.64489935803204
ADRA2C,DRD2,210,102,1.64489935803204
DNAJB6,MAP2K2,459,343,1.64475979525901
SLC25A3,BAD,461,358,1.64475971240227
HSP90AA1,DDR2,290,339,1.64469347600677
ALDOA,BRAF,409,40,1.6445257327932
PDPK1,RAP1A,263,602,1.64448529218419
CDKN1A,PIM1,204,256,1.64441724462833
MAPK14,PTP4A1,245,469,1.64425304692281
AXL,STK17B,356,283,1.64422132093259
PPARG,TOP2B,24,99,1.64411198194295
ANXA11,KIF23,412,395,1.64391310319841
ERBB2,IRF2BP2,247,492,1.64373491369859
CDH2,MAPK14,621,245,1.64364246528624
ADRA1D,HTR2C,95,213,1.64349847314435
HNRNPA2B1,API5,392,371,1.64332311006603
DRD3,P2RY12,207,123,1.64325497254192
DRD3,HTR1B,207,74,1.64325497254192
MYO10,ACTB,419,286,1.64323686597789
PSMB1,PSMB10,3,337,1.64317349368195
SRSF7,ZCCHC3,584,467,1.64307984894634
TAOK1,RAD21,555,552,1.64306480630917
ETS1,NR3C1,437,36,1.64300228802917
FRS2,LYN,425,243,1.64288456019531
CDK6,HSP90AB1,349,301,1.64278605998388
NCOA2,PSMB9,252,335,1.64262096425296
GSK3B,TXNRD1,260,199,1.64258213672047
G3BP1,FSCN1,420,480,1.64256365350702
HDAC6,MAPK1,268,202,1.64253739787792
SEC61A1,PSMB1,434,3,1.64229032053972
PLEC,TJP1,626,508,1.64213127842973
EBP,P2RY12,96,123,1.64210440335638
CDK4,FGR,348,240,1.6420554772951
PNPLA6,HIF1A,485,632,1.64199220805481
FGFR1,HSP90AA1,47,290,1.64197695326984
DRD4,P2RY12,212,123,1.64181885211243
DRD4,HTR1B,212,74,1.64181885211243
HSPA8,KCNC4,242,388,1.64180273989763
FTL,LIG3,589,14,1.64179228186048
SRSF11,POM121,494,551,1.64173181246542
PIK3CA,SRC,302,228,1.6415687720467
ADRA1B,EIF3F,94,289,1.64152925660385
MSN,MAPK8,426,98,1.64134217514968
HSP90AB1,YES1,301,231,1.64129190122881
PPARD,MED1,23,535,1.64119609721633
CHRM1,EZR,266,506,1.64100086781554
CSNK2B,L1CAM,288,188,1.64095756184129
RARA,ARID1A,112,380,1.64090830989444
PARP1,HDAC9,350,18,1.64083855204799
DRD2,HTR1D,102,208,1.64073053905332
EPHA2,HSP90AA1,229,290,1.64071545152919
MPG,SRSF1,58,563,1.64070742107944
HMGCR,HDAC3,81,267,1.64058700093553
JAK2,SRC,330,228,1.64041115115416
HDAC6,HSPA8,268,242,1.64018240376371
MED1,QKI,535,447,1.64018039091636
PARP1,INO80,350,598,1.64016415404186
EZR,DDR1,506,79,1.64012612311225
CSNK2A1,PDGFRB,287,45,1.64011303847297
PSMB2,COP1,336,605,1.640094819
ATXN10,ZDHHC5,433,557,1.64006637191425
JAK3,SYK,332,258,1.64003688445488
HNRNPD,PCBP1,530,537,1.63995485044908
MYO10,TUBA1A,419,65,1.63994470264274
ETS1,TCF4,437,614,1.63988048549266
DNMT3A,EED,248,510,1.63972074068854
HNRNPU,ZNF622,370,499,1.63969566006453
LCK,STAT5B,230,232,1.63955397764652
BRAF,TYK2,40,333,1.63946592526575
DRD2,GPER1,102,127,1.63937913687285
ATXN10,MAPK6,433,381,1.63935799032637
ARL6IP1,MAPK6,484,381,1.63935799032637
ARID4B,KMT2C,379,435,1.63928612734906
CRBN,SRSF11,53,494,1.63924811783042
MAPT,ACTB,222,286,1.6389166085179
FGFR1,CORO1C,47,533,1.63890946400296
CSNK2A1,HNRNPA2B1,287,392,1.63867886154053
IGF2R,RAB5A,606,446,1.63857833220453
SLC29A2,UBC,181,444,1.63848433688148
HSP90AA1,MAP2K2,290,343,1.63834655167688
ERBB4,HCK,347,275,1.63829851058231
PSME3,MGA,515,601,1.63823412810688
ERBB4,PIK3R1,347,538,1.63819103925544
CHRM3,HTR2C,298,213,1.63815029695612
JAK3,UBR5,332,404,1.6380924795982
DNAJB11,TUBG1,575,67,1.63798394033566
MAPK3,MAP2K4,201,566,1.63792898114126
AKT1,PDE3A,203,431,1.63792510480099
G3BP1,ITK,420,257,1.63783486966588
ATXN10,CCND1,433,200,1.63781694945136
TOP2B,BECN1,99,129,1.63778715286494
GRB2,IMPDH2,565,131,1.63777245260372
CDK6,EPHA2,349,229,1.63775913635292
EGFR,C6orf120,25,568,1.6377150302653
PPARA,BCL2,22,219,1.63769896646522
HSP90AA1,TUBG1,290,67,1.63753205596493
ERBB2,ZNF622,247,499,1.63723482281422
RAP1A,SYK,602,258,1.63717481056323
NTRK1,PPAT,76,246,1.6371652437771
DCK,NTRK1,195,76,1.63716524369969
LTA4H,NTRK1,272,76,1.63716524369969
AP2B1,EPHA2,475,229,1.63711543524795
PCBP1,AXL,537,356,1.63699958200493
HDAC1,TOP2A,205,52,1.6368346691452
TUBB,ESRRB,29,253,1.63676841674662
DRD2,HTR1A,102,73,1.63672971875909
E2F1,AHR,400,285,1.63670204668187
CHRM1,PIK3CG,266,262,1.63668985063134
GRB2,RBP4,565,116,1.63659816561627
H2AX,TAGLN2,554,369,1.63651421674757
MAPK1,ADAM15,202,368,1.63646292142045
MTPN,MAPK1,455,202,1.63646292132759
HDAC1,CCND1,205,200,1.63644466331193
ESRRA,HIF1A,254,632,1.63642769513947
DRD2,OPRK1,102,34,1.63640336396567
HTR2A,EIF3F,101,289,1.63640130476508
FLT1,FYN,49,234,1.63629547149876
MTOR,IKBKB,140,198,1.63613293621064
PTGS2,SLC2A3,56,503,1.63612484242496
MAPK1,LZTS2,202,630,1.63609635008858
PPARG,MAPK1,24,202,1.6360963499493
MAP2K4,UBC,566,444,1.63608650250134
CDK6,FGFR4,349,341,1.63607509641537
HTR1B,P2RY12,74,123,1.63600367532782
SMARCD1,NOLC1,625,193,1.63597184583381
LASP1,YES1,541,231,1.6358841651432
G3BP1,MAP4,420,220,1.63587442589231
CDKN1A,NRBP1,204,502,1.63585919372514
DDX6,VCAM1,443,162,1.63585168142456
GRB2,KDR,565,43,1.63560876047128
FRS2,PIK3CA,425,302,1.63560745988774
PARP2,HSPA2,351,291,1.63559189485388
PARP1,PGR,350,30,1.63556604092886
HNRNPA2B1,STAT5B,392,232,1.6354889801751
HCK,HSP90AA1,275,290,1.63541969948486
HDAC6,POLA2,268,138,1.63508029292496
NTRK1,DDR2,76,339,1.63506128986228
BIRC5,PAFAH1B1,274,382,1.63493801772603
HNRNPA2B1,HNRNPU,392,370,1.63489135704921
CCT5,ACTB,464,286,1.63474114759279
TEK,IKBKG,307,300,1.6347077552418
HDAC8,RAD21,269,552,1.63466668000853
HSP90AB1,NR1I2,301,6,1.63465546250226
CSNK2B,TOP2B,288,99,1.63459336367405
ALK,VIM,328,413,1.63438247745839
G6PD,GSK3B,377,260,1.63436763043459
ETS1,NCOA1,437,251,1.63420414008053
MGA,CCND1,601,200,1.63420053817021
ERBB4,CD44,347,313,1.63416363178962
KITLG,SRC,562,228,1.63414631178338
HTR7,PIK3CG,216,262,1.63403813991895
HRH1,PIK3CG,103,262,1.63403813991895
MBNL1,MACROH2A1,543,487,1.63397253783505
LYN,STAT5B,243,232,1.6339677053525
G3BP1,SUN1,420,524,1.63395086883015
TOP1,SRSF11,124,494,1.6339386547949
DNMT3A,H2AX,248,554,1.63362409229049
RAD21,API5,552,371,1.63359765240252
RARA,TBL1XR1,112,477,1.63356114032101
PDGFRB,PIK3CB,45,304,1.63341260799361
G3BP1,MAP4K4,420,549,1.63331757213313
MINK1,KIF23,397,395,1.63316576569957
CCT5,MOB4,464,383,1.63315998868526
JAK1,BTK,331,235,1.63312786722179
KDR,RAB5A,43,446,1.63309969635929
CSF1R,CSNK2A1,77,287,1.63307658917167
JAK1,PIK3R1,331,538,1.6330377232024
GIPC1,LZTS2,612,630,1.63293261230864
MSN,PPARG,426,24,1.63293261230864
NRBP1,WNK1,502,430,1.63284828090192
CSK,JUN,237,69,1.63264330429655
PTK2B,LYN,250,243,1.63255458613516
RUVBL2,MAP4K4,292,549,1.63252936262727
SIK1,LCK,344,230,1.63244438212558
DNAJB11,TUBA4A,575,62,1.63244201273665
SUB1,ABL1,386,80,1.63243695266078
PARP1,TOP2B,350,99,1.63240395702784
DAB2,MAPK8,403,98,1.63208777849389
JUN,PML,69,206,1.63203342082045
JAK3,LCK,332,230,1.63197704806466
MAPK8,SRC,98,228,1.63180507820536
ETS1,MAPK3,437,201,1.63176302218029
MAP2K1,YWHAG,342,454,1.63175563400153
ABL1,ADAM15,80,368,1.63167779076885
H2AX,INO80,554,598,1.6315082773287
U2SURP,SRSF7,402,584,1.63148557054897
STAU1,MACROH2A1,471,487,1.63147028734101
FYN,PIK3CD,234,303,1.6313845204461
HSP90AA1,BTK,290,235,1.63138329871544
ESR2,LZTS3,39,609,1.63134188848193
HSP90AA1,LYN,290,243,1.63132455670387
YES1,OGT,231,627,1.63126396097133
ADRA1B,PIK3CG,94,262,1.63102802973789
VIM,BECN1,413,129,1.63102081938869
FGFR4,PDPK1,341,263,1.63099774295819
CSNK2A1,MARCKS,287,473,1.63094332511924
EGFR,GSTP1,25,354,1.63094254696425
TUBB,MAP4K4,29,549,1.63086012334003
MAPT,TUBA1A,222,65,1.63083771789189
G3BP1,EIF4G2,420,408,1.63082219368936
CTNND1,YES1,415,231,1.63062033725283
TUBG1,TUBA1A,67,65,1.63062028098209
MAPK3,C1QBP,201,318,1.63060290888773
PSME3,SEC61A1,515,434,1.63055062043247
CDK6,CD44,349,313,1.63054717078293
CEBPA,E2F1,418,400,1.63053653736095
PIK3R1,YES1,538,231,1.63030935987891
APP,ZFAND5,491,617,1.63024299031226
SOGA1,KIF23,458,395,1.63014996174358
MAPK14,GSTP1,245,354,1.63000475741429
HSP90AA1,NR3C2,290,32,1.62988087310557
PSMB5,COP1,2,605,1.62978945972016
FGF1,MAPK3,309,201,1.62978642246371
LYN,DDR1,243,79,1.62978438980938
EIF5,ZDHHC5,390,557,1.62967946460896
DAB2,ZDHHC5,403,557,1.62967946460896
AHR,SF3B3,285,293,1.62945853590334
GRB2,PDGFRA,565,78,1.62944677881464
ABL1,KMT2B,80,399,1.6294326538341
TOP2A,YY1,52,514,1.62933790748848
MAPK14,LYN,245,243,1.62933136386911
L1CAM,MAPK1,188,202,1.62930931730034
VCAN,CYP1B1,317,255,1.62928232339542
RAF1,SRC,41,228,1.62910809939448
PDPK1,TLN1,263,422,1.62896802656079
PDPK1,STK17B,263,283,1.62875238936769
HNRNPU,MARCKS,370,473,1.62874237320891
HSPA2,NOS2,291,224,1.62867977373509
EBP,APP,96,491,1.62860989193208
HTR2B,PIK3CG,104,262,1.6285148167817
DAB2,ANXA1,403,190,1.62834850344323
KITLG,PIK3R1,562,538,1.62834304237313
EGFR,PDGFRB,25,45,1.62812501116954
FRS2,BECN1,425,129,1.62793216109224
DDX5,TYK2,396,333,1.62789296946914
ACTB,KIF3B,286,504,1.62785809220518
FGFR1,RAP1A,47,602,1.6278479332171
TUBG1,TUBB1,67,218,1.62759015481842
FGF1,PIK3CA,309,302,1.62738014461495
UBE2E3,UBR5,463,404,1.62737475473395
ARL2,VCAM1,496,162,1.62735455881734
GADD45A,MTOR,482,140,1.62734887395143
PSMB10,CCND1,337,200,1.62732466198187
RAD23B,UBA1,525,294,1.62720595808539
HSP90AB1,MINK1,301,397,1.62705735482863
CEBPA,RANBP2,418,631,1.62702260477074
RNF145,UBC,608,444,1.62701720245962
CHRM1,ANXA1,266,190,1.62693750990013
DDX5,GSK3B,396,260,1.6268822011075
FGR,AR,240,37,1.62685358060648
SIN3A,BRPF3,456,570,1.6267973987597
CDK2,BRAF,261,40,1.6267016626122
MAPK6,DDR1,381,79,1.62660253763238
JAK1,PIK3CB,331,304,1.62658176283772
CCT5,TUBB1,464,218,1.6264683496161
CDKN1A,KMT2B,204,399,1.62645223104455
FLOT2,ZDHHC5,417,557,1.62643441212791
PARP1,DNMT3B,350,249,1.62635196420634
SYK,VCAM1,258,162,1.62632825202324
FGFR2,PDPK1,338,263,1.62632047856751
CDK2,SCN5A,261,4,1.62632043645286
CDH5,EGFR,55,25,1.6263203821524
EGFR,NQO2,25,284,1.62620820312283
PIK3R1,TEK,538,307,1.6260528536823
EZR,NOLC1,506,193,1.62591681101732
EBP,VAPB,96,452,1.62591350027941
PGR,MAPK1,30,202,1.62590652386138
GADD45A,HNRNPD,482,530,1.62590651121523
MAPK14,ETS1,245,437,1.62582953729309
PARP1,POLA1,350,194,1.62576517114718
DDX6,PUM1,443,539,1.62569023326985
HTR2A,PIK3CG,101,262,1.62565554166587
FGFR3,PPARA,308,22,1.62560198671284
CSNK2A1,KMT2B,287,399,1.62553753803214
HMMR,ACTB,315,286,1.62550138789347
SUN1,H2AX,524,554,1.62540354196454
EPHA2,PDGFRA,229,78,1.62539685550396
FGFR1,RCN2,47,440,1.62535734975584
PDPK1,CD44,263,313,1.62534417243749
SRSF1,ZCCHC3,563,467,1.62528067167004
TUBB,PTK6,29,306,1.62526589536129
ADRA2B,PIK3CG,211,262,1.62525317921827
MAPK1,PTP4A1,202,469,1.62523865800866
FYN,KMT2B,234,399,1.6251738099594
PSME3,LIG3,515,14,1.62513568445458
FLOT2,ANXA1,417,190,1.62508444045562
JAK2,PIK3CB,330,304,1.62499633981578
CDK2,BZW1,261,365,1.62496666790347
HTR7,TUBA4A,216,62,1.62492049495471
RARA,SRC,112,228,1.62488407674981
FLT3,HSP90AA1,44,290,1.62482855914658
EIF3F,EIF5B,289,523,1.624767789
ACTB,TAGLN2,286,369,1.62472707139694
PCBP1,API5,537,371,1.62470881595607
LCK,MAPT,230,222,1.62447569084483
CLTC,HSPA8,375,242,1.62440425467766
CDK6,MET,349,329,1.62439371722495
DDX5,MAPKAPK2,396,259,1.62435868026064
STAU1,ZNF207,471,571,1.62430439283644
ANXA1,HRH1,190,103,1.62416961083623
PDPK1,PNN,263,534,1.6240559031689
KIT,PDGFRA,46,78,1.62397220402277
HMMR,BIRC5,315,274,1.62386249316492
HIBCH,GRB2,281,565,1.62380319541225
HDAC2,IRF2BP2,21,492,1.62372029692994
CDK2,PGD,261,139,1.62362949639296
KIT,SYK,46,258,1.62358789745108
BASP1,MAPT,488,222,1.62349869803192
MET,YES1,329,231,1.62348466020511
HDAC6,ACTB,268,286,1.6233151021083
JAK3,TUBA4A,332,62,1.62311930022593
ADRA1A,PIK3CG,93,262,1.62247734030002
ADRA2A,PIK3CG,209,262,1.62247734030002
ADRA2C,PIK3CG,210,262,1.62247734030002
ALDOA,ZDHHC5,409,557,1.62240019168184
DRD2,HTR1B,102,74,1.62239476398613
DRD2,P2RY12,102,123,1.62239476398613
CSNK2A1,ERBB4,287,347,1.62215560707584
PIK3CA,DDR1,302,79,1.62207013161762
CEBPA,NR3C1,418,36,1.62204404323345
G3BP1,CPEB4,420,623,1.62195226522349
HMMR,TUBA1A,315,65,1.62194115840411
HCK,SYK,275,258,1.6218297605478
HDAC2,RARA,21,112,1.62176492366224
GPD1,HSP90AA1,28,290,1.62176171854166
GPD1,HSP90AB1,28,301,1.62176171854166
CDK6,SRSF11,349,494,1.62173441807307
AHR,MED1,285,535,1.62172042784914
PSMB1,VCAM1,3,162,1.62170419628164
SRSF1,CACNA1A,563,88,1.62162128632151
EPHA2,EZR,229,506,1.62145139763904
SLC29A1,SRC,163,228,1.62140377342759
GART,GSK3B,83,260,1.62138785168981
GSK3B,NRBP1,260,502,1.62138785165904
EIF4G1,PATL1,618,624,1.62127492859709
ARID1A,NCOA1,380,251,1.62121548522951
ESR2,PNISR,39,567,1.6211775298447
SYK,TLN1,258,422,1.62113423978178
G6PD,STAU1,377,471,1.62112427127645
ADRA1B,ANXA1,94,190,1.62102629839364
CCT5,TYK2,464,333,1.62098690395105
LCK,NOLC1,230,193,1.62096211965247
HSP90AB1,PIM1,301,256,1.62094680908017
STXBP1,TUBA4A,544,62,1.62090838321037
EGFR,DNAJB11,25,575,1.62088719601559
CLTC,PTK2B,375,250,1.62077044570313
AKT1,PIK3CD,203,303,1.62071332444913
ICAM1,EIF3F,314,289,1.62071034631768
EGFR,TUBA1A,25,65,1.62063048304517
PDPK1,PIK3CB,263,304,1.62058897028351
MAP3K2,GSK3B,516,260,1.62051739109147
CSNK2A1,L1CAM,287,188,1.62038801370881
LASP1,EZR,541,506,1.62036265669905
HRH1,PIK3CA,103,302,1.62020094786448
CCT5,NOS2,464,224,1.62016720028658
ESR1,DNAJB11,31,575,1.61998471414206
ATP2C1,IREB2,225,613,1.61987453125589
ALDH1A1,HSD17B1,108,271,1.6198600078109
UBR5,EIF5B,404,523,1.61972363587097
CDK2,TYMS,261,15,1.61971241003431
MBNL1,RAB5A,543,446,1.61962336185602
CDH2,ABL1,621,80,1.61953231838554
FGR,ACTB,240,286,1.61945405213237
ALK,ACTB,328,286,1.61945405213237
MAPK6,TF,381,60,1.61944847236987
UBR5,SLC25A3,404,461,1.61937214142776
HTR2A,LYN,101,243,1.61936603521517
LYN,TYK2,243,333,1.61936603516905
HSPA2,MAP2K2,291,343,1.6192616344216
AR,HDAC3,37,267,1.61926016377953
XPOT,TUBE1,512,68,1.61918808040077
CEBPB,MAPK3,296,201,1.61907457267102
RXRA,MED13,118,528,1.61902507449469
PARP1,POLA2,350,138,1.61895770482914
HDAC6,ERBB2,268,247,1.6188175082748
PPP2R2A,COP1,587,605,1.61879556287999
U2SURP,PPARG,402,24,1.61858691708528
HABP4,SRSF1,326,563,1.61857783247547
AKT1,MAPT,203,222,1.61855366655246
SRRM2,SRSF11,629,494,1.61854824125614
API5,EED,371,510,1.61846015487259
CSF1R,HSP90AA1,77,290,1.61843561730828
GADD45A,VIM,482,413,1.61840723673376
ANXA1,HTR2B,190,104,1.61840080382451
MARCKS,MAPT,473,222,1.61836267045145
JAK3,PIK3CA,332,302,1.61836240417938
HDAC1,TLE4,205,501,1.61833414488514
ESR1,CORO1C,31,533,1.61819391720441
H2AX,HNRNPD,554,530,1.61817806496001
L1CAM,ACTB,188,286,1.6179920388729
JUN,TOP2A,69,52,1.61798788924419
DDX5,MBNL1,396,543,1.61797746908251
GART,KIF23,83,395,1.61797720144644
GSK3B,RRM1,260,50,1.61794575699585
HTR1D,PIK3CG,208,262,1.61787444358653
ABCC5,ESR1,353,31,1.61780027216966
FTL,TOP2A,589,52,1.61779946258314
PDGFRA,CD44,78,313,1.61777883026844
BRPF3,LZTS2,570,630,1.61766307434437
A2M,ANXA2,59,373,1.61760714556834
RXRA,TBL1XR1,118,477,1.61741265493194
JAK1,TOP1,331,124,1.61730887250042
FYN,SPTBN2,234,495,1.61717221654481
DNMT3B,H2AX,249,554,1.61714739137737
DNAJB6,RANBP2,459,631,1.61706883828432
NME4,PSMB1,362,3,1.61705813008281
ADRA1B,PIK3CA,94,302,1.61700281700319
CSNK2B,CACNA1A,288,88,1.61700227908706
HSP90AA1,MET,290,329,1.61695670091744
ABL1,JUN,80,69,1.61693528757443
ERBB2,ALK,247,328,1.61685645963577
HIPK1,FLT3,578,44,1.61682533803096
CCT5,MAPT,464,222,1.61680992462506
HSPA2,TLN1,291,422,1.6167613855054
LIG3,PPARG,14,24,1.61674666721846
CEBPA,RXRA,418,118,1.61661492928069
ESR2,PPAT,39,246,1.61642608668904
DAB2,BECN1,403,129,1.61638796599468
GPER1,PIK3CG,127,262,1.61638088093803
MYO10,PIK3R1,419,538,1.61629912079532
SIN3A,TBL1XR1,456,477,1.61626283054002
TUBA4A,TYK2,62,333,1.616192421
ERBB2,ESRRB,247,253,1.61611481541627
MED1,TBL1XR1,535,477,1.61593641791124
DDX5,VCAM1,396,162,1.61588205387832
SIN3A,PPARA,456,22,1.61586128595193
INO80,TUBA1A,598,65,1.61579868311979
AKT1,EMSY,203,394,1.61579710793161
EGFR,ANXA1,25,190,1.61572172513889
MAPK8,MAPKAPK2,98,259,1.61569768085523
ATXN10,VIM,433,413,1.61547171338602
ANXA1,HTR2A,190,101,1.61541260353306
ERBB2,L1CAM,247,188,1.61537792664798
CEBPA,MAPK8,418,98,1.61529725058797
ESR1,PNISR,31,567,1.6152838516339
KIT,PIK3CG,46,262,1.6152733428391
ESRRB,HIF1A,253,632,1.61522983205462
KPNA1,POM121,476,551,1.61519571484228
CRBN,BRAF,53,40,1.61518280558294
CEBPA,MED1,418,535,1.6151335961206
MGA,EED,601,510,1.61510226572355
GART,VCAM1,83,162,1.61502932180544
HDAC6,PDIA6,268,599,1.61502610072055
STAU1,ZNF622,471,499,1.61502224532472
ADRA2B,ANXA1,211,190,1.6149919974016
ESR2,SRRM2,39,629,1.61491989893846
ADRA1D,PIK3CG,95,262,1.61490651540549
SF3B3,HCK,293,275,1.61489617521822
NCOA1,MED13,251,528,1.61484037463542
CTNND1,EZR,415,506,1.61472674560299
IKBKB,MAP2K1,198,342,1.6146936778828
ERBB2,CBR1,247,295,1.61464571312149
NR3C1,STRN3,36,493,1.61453489660048
GADD45A,MAPK1,482,202,1.61445933903855
SEC61A1,UBC,434,444,1.61444351811777
ZDHHC5,OGDH,557,19,1.61433421464523
HTR2B,PIK3CA,104,302,1.61433109727111
SRSF1,C1QBP,563,318,1.61428868835345
DNAJB6,MAP2K1,459,342,1.61423254245686
CDK2,PHB2,261,312,1.61423205134437
ESR2,GPRC5A,39,109,1.61412251737346
AR,PTK6,37,306,1.61408236164111
GART,IKBKG,83,300,1.61394305643218
MAPT,MAPK8,222,98,1.61392212361104
EGFR,MOB4,25,383,1.61382100447473
NR3C1,EIF5B,36,523,1.61381038716673
TOP1,MACROH2A1,124,487,1.61357023189431
HTR1A,PIK3CG,73,262,1.61345069991987
ABL2,AR,233,37,1.61344838223729
TBL1XR1,NCOA1,477,251,1.61319853519918
OPRK1,PIK3CG,34,262,1.61308957194414
MAP3K2,IKBKG,516,300,1.61304415139495
ESRRG,HIF1A,97,632,1.61302470056393
GPI,GSK3B,591,260,1.61296992237674
PDGFRA,PIK3CB,78,304,1.6128639668016
CHRM3,RGL1,298,407,1.61285991184921
MAPK14,IMPDH2,245,131,1.61280100143134
LASP1,TCF4,541,614,1.61248287095076
PIK3CB,SYK,304,258,1.61246077240246
RANBP2,TOP2A,631,52,1.6124461492572
HNRNPU,MAP4K4,370,549,1.61241713373088
CEBPA,NCOA1,418,251,1.6123861972742
FLT4,HSP90AA1,42,290,1.61238422624519
ZDHHC5,TJP1,557,508,1.61230256749492
G3BP1,TNPO1,420,387,1.61216515474717
ADRA2A,ANXA1,209,190,1.61208961774889
ADRA1A,ANXA1,93,190,1.61208961774889
ADRA2C,ANXA1,210,190,1.61208961774889
MAPK1,MAP2K4,202,566,1.61206440066452
FGFR3,HSP90AB1,308,301,1.6119250178411
ZNF618,ESR2,436,39,1.61186369885923
ESR2,MTSS2,39,574,1.61186369867533
MAPT,FSCN1,222,480,1.61185669130156
ERBB2,PGR,247,30,1.61176206561591
HDAC6,OGDH,268,19,1.61166129559752
SH2B3,PDGFRB,310,45,1.61157094508455
EGFR,JAK1,25,331,1.61143448233956
SPTBN2,TUBA1A,495,65,1.6113984288255
MAPK3,RET,201,48,1.61135080055182
HTR2A,PIK3CA,101,302,1.61128980103703
H2AX,MSN,554,426,1.61118089855922
ABL1,MAPK11,80,340,1.61106037090396
EGFR,GABRA3,25,151,1.61094585504844
CDH5,VIM,55,413,1.61092448198348
MET,SYK,329,258,1.6108647989029
XPOT,HIF1A,512,632,1.61086035665912
HNRNPA2B1,MBNL1,392,543,1.61076432365175
PDGFRB,YES1,45,231,1.61072282246084
MAP3K2,HSP90AB1,516,301,1.61053854834854
PSME3,GSK3B,515,260,1.61052161543313
AP2B1,A2M,475,59,1.6104269278036
CDH2,ERBB2,621,247,1.61034634045432
HMMR,KIF23,315,395,1.61025953005559
CSNK2A1,HDAC3,287,267,1.61013053882797
JUN,RARB,69,113,1.60993100162263
GSTP1,MAPK1,354,202,1.60971723437771
CDK2,LCK,261,230,1.60970213769935
